,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,geoid,c_area,c_perim,perim (g) 0.5,w_perim (g) 0.5,pro_perim (g) 0.5,pro_w_perim (g) 0.5,area (g) 0.5,w_area (g) 0.5,pro_area (g) 0.5,pro_w_area (g) 0.5,perim (g) 0.1,w_perim (g) 0.1,pro_perim (g) 0.1,pro_w_perim (g) 0.1,area (g) 0.1,w_area (g) 0.1,pro_area (g) 0.1,pro_w_area (g) 0.1,c_a/p^2,rank_c_a/p^2,a/p^2 (g) 0.5,pro_a/p^2 (g) 0.5,w_a/p^2 (g) 0.5,pro_w_a/p^2 (g) 0.5,rank_a/p^2 (g) 0.5,rank_pro_a/p^2 (g) 0.5,rank_w_a/p^2 (g) 0.5,rank_pro_w_a/p^2 (g) 0.5,a/p^2 (g) 0.1,pro_a/p^2 (g) 0.1,w_a/p^2 (g) 0.1,pro_w_a/p^2 (g) 0.1,rank_a/p^2 (g) 0.1,rank_pro_a/p^2 (g) 0.1,rank_w_a/p^2 (g) 0.1,rank_pro_w_a/p^2 (g) 0.1
156,156,156,156,156,156,156,156,156,1809,1.2199796719329958,6.449623583277727,82,117596,81.0930506164608,116419.8701954533,495,718734,494.0930506164608,717557.8701954533,86,123923,82.57525661939799,118996.76476045664,499,725061,495.575256619398,720134.7647604565,0.3685477130535592,70.0,0.07361689470553243,0.07513485782711105,5.1973634825482565e-05,5.2942288547129965e-05,145.0,154.0,136.0,140.0,0.06746890210924825,0.07267913510455883,4.721399053274346e-05,5.0856148774956515e-05,142.0,149.0,129.0,138.0
157,157,157,157,157,157,157,157,157,1807,0.08321401106849989,1.4378371074120204,68,152090,66.14990905183504,149240.06969575738,512,716572,510.1499090518351,713722.0696957572,76,165307,68.43276748753529,153335.2674302239,520,729789,512.4327674875351,717817.2674302238,0.5058094571561907,13.0,0.11072664359861592,0.11658409632526776,3.097836655843975e-05,3.2044849765091044e-05,95.0,100.0,236.0,241.0,0.09002770083102493,0.10942301717312228,2.67063677075884e-05,3.053020998253207e-05,96.0,97.0,237.0,238.0
158,158,158,158,158,158,158,158,158,1804,1.7521857008840016,7.0994293609834696,85,128549,83.62451554850753,126626.80563222096,521,721549,519.6245155485076,719626.8056322208,86,129153,84.04042402883464,126878.01435433852,522,722153,520.0404240288347,719878.0143543384,0.436860834674088,35.0,0.07211072664359862,0.0743057467284872,4.366449322160288e-05,4.488032877376085e-05,148.0,156.0,164.0,168.0,0.07057869118442403,0.07363098897719136,4.3293253330105185e-05,4.471839043722231e-05,134.0,146.0,144.0,163.0
159,159,159,159,159,159,159,159,159,1805,0.5320531318699993,4.429338260333108,78,131477,74.72647165611227,126593.65629336734,435,724437,431.7264716561122,719553.6562933672,88,146735,77.43927674777619,130529.67079898092,445,739695,434.4392767477762,723489.6707989806,0.34079025881648783,91.0,0.07149901380670612,0.07731428165119553,4.190839721408179e-05,4.489927180978173e-05,151.0,144.0,170.0,167.0,0.05746384297520661,0.07244468120743665,3.435462800286695e-05,4.2463310532996e-05,178.0,151.0,178.0,167.0
160,160,160,160,160,160,160,160,160,1904,6.496969266171504,14.657529017255142,89,86643,88.999995923892,86642.99696141749,755,761571,754.999995923892,761570.9969614174,89,86643,88.999995923892,86642.99696141749,755,761571,754.999995923892,761570.9969614174,0.38001361016109386,62.0,0.09531624794849136,0.09531625616466803,0.00010144798740082153,0.00010144799411164693,109.0,114.0,65.0,70.0,0.09531624794849136,0.09531625616466803,0.00010144798740082153,0.00010144799411164693,89.0,111.0,49.0,67.0
161,161,161,161,161,161,161,161,161,1901,3.4442081656779933,12.847404826704533,105,104663,104.92063128740185,104589.35825038963,636,761548,635.9206312874019,761474.3582503896,105,104663,104.92063128740185,104589.35825038963,636,761548,635.9206312874019,761474.3582503896,0.2622215847964166,165.0,0.057687074829931975,0.057767174394952214,6.952018577864636e-05,6.961138700075342e-05,207.0,217.0,95.0,99.0,0.057687074829931975,0.057767174394952214,6.952018577864636e-05,6.961138700075342e-05,177.0,206.0,78.0,91.0
162,162,162,162,162,162,162,162,162,1903,2.4603986422554973,8.390873334094191,64,70577,63.999996376208756,70576.99687684164,599,761612,598.9999963762087,761611.9968768414,64,70577,63.999996376208756,70576.99687684164,599,761612,598.9999963762087,761611.9968768414,0.4391379926831904,34.0,0.146240234375,0.14624025005103916,0.0001528999665046542,0.00015289997940984832,61.0,69.0,34.0,39.0,0.146240234375,0.14624025005103916,0.0001528999665046542,0.00015289997940984832,50.0,61.0,28.0,35.0
163,163,163,163,163,163,163,163,163,1902,3.4560053277794918,11.709580963793654,117,130082,116.99999374684104,130081.9937448424,640,761624,639.9999937468411,761623.9937448424,117,130082,116.99999374684104,130081.9937448424,640,761624,639.9999937468411,761623.9937448424,0.3167390134968591,110.0,0.04675286726568778,0.04675287180637548,4.500970948807264e-05,4.5009713447109424e-05,249.0,261.0,160.0,166.0,0.04675286726568778,0.04675287180637548,4.500970948807264e-05,4.5009713447109424e-05,218.0,250.0,136.0,161.0
164,164,164,164,164,164,164,164,164,2004,3.799408047109004,11.178587334868952,41,38459,40.99999752716301,38458.996485498865,563,712939,562.999997527163,712938.9964854989,42,39545,41.3552644759269,38844.81639185647,564,714025,563.3552644759269,713324.8163918565,0.3820779314724214,61.0,0.33491969066032123,0.3349197295893614,0.0004820103872714825,0.00048201047299054685,11.0,12.0,4.0,4.0,0.3197278911564626,0.3293978437506277,0.0004565940608944381,0.0004727387334018552,9.0,12.0,4.0,4.0
165,165,165,165,165,165,165,165,165,2003,0.2070943995235004,2.3066797168826256,44,63320,43.9303228289701,63181.48361742076,544,711658,543.9303228289701,711519.4836174208,47,67783,44.799733123930274,64473.14587823921,547,716121,544.7997331239302,712811.1458782392,0.4891067143985189,17.0,0.2809917355371901,0.28184769073474475,0.00017749638950488234,0.00017824081425253758,19.0,21.0,27.0,29.0,0.2476233589859665,0.27144761638333936,0.00015586364803579368,0.00017148129669772086,17.0,20.0,26.0,28.0
166,166,166,166,166,166,166,166,166,2002,3.8374683905300175,11.627324754088173,91,119658,90.08851056167744,118341.23035003133,580,713837,579.0885105616775,712520.2303500314,94,122371,91.15402432815466,119331.40872637527,583,716550,580.1540243281547,713510.4087263753,0.3566933971222509,80.0,0.07003985025963047,0.0713519973600291,4.985578692070766e-05,5.087741522416736e-05,160.0,166.0,143.0,147.0,0.06598008148483478,0.06982189237499915,4.785083076856414e-05,5.010612042665682e-05,146.0,163.0,125.0,143.0
167,167,167,167,167,167,167,167,167,2001,14.16078486100749,21.0627142037068,76,73917,74.57921559841972,72540.99808400327,664,714684,662.5792155984196,713307.9980840031,76,73917,74.57921559841972,72540.99808400327,664,714684,662.5792155984196,713307.9980840031,0.401114645231596,53.0,0.1149584487534626,0.11912480037245145,0.00013080531617715431,0.00013555328297404029,90.0,93.0,41.0,42.0,0.1149584487534626,0.11912480037245145,0.00013080531617715431,0.00013555328297404029,67.0,82.0,34.0,39.0
168,168,168,168,168,168,168,168,168,2105,2.9915865452059918,12.837694911292616,104,120847,103.32184149880112,120007.8973715514,609,723489,608.3218414988013,722649.8973715514,106,125085,103.88163797169148,121105.66578218625,611,727727,608.8816379716915,723747.6657821862,0.22810632855265545,201.0,0.056305473372781065,0.056983501742048075,4.9540477154161624e-05,5.017741593852397e-05,213.0,220.0,146.0,149.0,0.05437878248487006,0.05642288642618872,4.6511251191576913e-05,4.9346715665636777e-05,191.0,213.0,132.0,146.0
169,169,169,169,169,169,169,169,169,2101,3.2954632095175014,18.56031171064425,141,165496,140.99997312410832,165495.97838282766,595,722765,594.9999731241082,722764.9783828278,142,166729,141.40745569537174,165998.40439319552,596,723998,595.4074556953718,723267.4043931956,0.12021420817929132,375.0,0.029928072028569987,0.029928082085864106,2.63889500295768e-05,2.638895613418742e-05,336.0,343.0,270.0,281.0,0.02955762745487006,0.029776226007331773,2.604444311355853e-05,2.6247688663639872e-05,310.0,337.0,244.0,270.0
170,170,170,170,170,170,170,170,170,2102,1.9359386228315136,14.695883005171366,114,157611,112.22990724372845,154942.4528562582,509,721922,507.22990724372846,719253.4528562581,118,167124,113.3973658243734,158043.39590418874,513,731435,508.3973658243735,722354.3959041887,0.11264452202859572,383.0,0.0391658971991382,0.04027055773535496,2.9061446548967798e-05,2.995995120167939e-05,289.0,292.0,248.0,254.0,0.036842861246768166,0.03953642160658696,2.618774447674681e-05,2.891995509694888e-05,270.0,289.0,242.0,249.0
171,171,171,171,171,171,171,171,171,2104,1.2016292465879963,11.02782305642562,135,183338,131.8370343422784,177644.91642380485,495,725184,491.8370343422785,719490.9164238048,140,190718,133.2477288431976,179822.53522846015,500,732564,493.2477288431977,721668.5352284603,0.12416545257654513,370.0,0.02716049382716049,0.028297389781244443,2.1574623955578367e-05,2.2799207295998143e-05,352.0,356.0,308.0,308.0,0.025510204081632654,0.02778084577303318,2.0140127009086005e-05,2.2317705268159052e-05,336.0,349.0,288.0,303.0
172,172,172,172,172,172,172,172,172,2106,1.1541972522649957,9.391014906603878,56,82631,55.56597345660485,81801.90912750464,515,724467,514.5659734566049,723637.9091275046,61,90172,56.77883844643711,83305.931702503,520,732008,515.7788384464371,725141.931702503,0.1644617246616673,309.0,0.1642219387755102,0.16665686580898229,0.00010610420375121058,0.00010814200841508404,52.0,56.0,59.0,65.0,0.13974737973662993,0.15998914312004642,9.002692629694554e-05,0.00010448914301769893,53.0,53.0,61.0,62.0
173,173,173,173,173,173,173,173,173,2103,0.08933817239000016,1.7795957431388432,42,67850,41.8188448454537,67419.76065694715,562,721540,561.8188448454537,721109.7606569472,45,71402,42.77054807381419,68517.45091838259,565,725092,562.7705480738143,722207.4509183826,0.35449018193548576,82.0,0.31859410430839,0.3212567326522888,0.00015673309442726897,0.00015864520900638832,13.0,14.0,33.0,36.0,0.27901234567901234,0.3076392402503393,0.00014222382684567114,0.00015383656355345558,11.0,14.0,30.0,34.0
174,174,174,174,174,174,174,174,174,2204,3.1732061243790217,15.965606938892858,100,126933,98.27234505075596,123975.61377391724,595,758347,593.2723450507561,755389.6137739173,103,132612,99.09748372869792,125686.16951233946,598,764026,594.0974837286983,757100.1695123395,0.15643620856092488,325.0,0.0595,0.06143154885625495,4.706725645020493e-05,4.9147165452063e-05,195.0,202.0,152.0,152.0,0.05636723536619851,0.060496807759687424,4.344526874737639e-05,4.792679221107265e-05,184.0,196.0,143.0,151.0
175,175,175,175,175,175,175,175,175,2201,2.32290489637301,13.582708773056698,149,188699,141.02914977929603,177467.58876290673,572,763829,564.0291497792963,752597.5887629067,162,204165,144.81660744416246,181979.8583655363,585,779295,567.8166074441626,757109.8583655362,0.15822259944580158,322.0,0.025764605197964054,0.028358533866094788,2.145146443819376e-05,2.389597335357379e-05,368.0,355.0,309.0,300.0,0.02229080932784637,0.027075179971516,1.869559552867698e-05,2.2861896580778946e-05,358.0,352.0,296.0,298.0
176,176,176,176,176,176,176,176,176,2203,2.2131581966505065,9.572756162452956,43,63573,42.84942282636104,63401.94347640384,527,753737,526.8494228263612,753565.9434764036,45,66979,43.56634307979767,64657.409992133486,529,757143,527.5663430797977,754821.4099921333,0.30349275572593704,123.0,0.2850189291508924,0.2869436086353433,0.00018649810458775315,0.00018746324116953512,18.0,20.0,24.0,26.0,0.26123456790123456,0.27795524074622474,0.00016877207622945512,0.00018055420290538358,14.0,19.0,20.0,26.0
177,177,177,177,177,177,177,177,177,2206,1.0666093605399942,13.461938720440015,130,207982,124.45857150750898,198990.1764084772,438,752525,432.45857150750885,743533.1764084775,155,255366,132.93070198779898,215615.01732140366,463,799909,440.930701987799,760158.0173214041,0.07396053366447779,416.0,0.02591715976331361,0.027918680290348545,1.7396802459787696e-05,1.877747002727601e-05,362.0,359.0,348.0,340.0,0.019271592091571282,0.024952826297385704,1.2266324102963925e-05,1.635105837578135e-05,378.0,372.0,367.0,358.0
178,178,178,178,178,178,178,178,178,2202,0.3561201034095011,8.944854911131667,191,243139,181.071028484501,226744.6043793081,769,754698,759.0710284845012,738303.6043793082,221,280349,189.74995726621785,237933.77753103324,799,791908,767.7499572662178,749492.7775310334,0.05593192334147668,427.0,0.021079466023409446,0.023151784920472374,1.2766267691160448e-05,1.4360219090905538e-05,389.0,384.0,387.0,386.0,0.016359206404455272,0.021323398704772827,1.0075734327150317e-05,1.3239002152236388e-05,395.0,389.0,388.0,386.0
179,179,179,179,179,179,179,179,179,2205,3.670139639761017,21.814412772382173,124,178225,122.41437605683106,175492.08513130926,570,750236,568.4143760568311,747503.0851313091,134,196270,125.26808847876578,180671.05608194933,580,768281,571.2680884787657,752682.0560819494,0.09691821329141843,395.0,0.03707075962539022,0.03793151655061868,2.361895360770409e-05,2.4271572890689096e-05,298.0,303.0,290.0,295.0,0.032301180663844964,0.03640483474046861,1.994399919844064e-05,2.30586775522121e-05,292.0,302.0,289.0,294.0
180,180,180,180,180,180,180,180,180,2302,9.026600351475546,19.554437305634863,109,117953,108.99999949891476,117952.99957545107,564,664181,563.9999994989147,664180.9995754511,109,117953,108.99999949891476,117952.99957545107,564,664181,563.9999994989147,664180.9995754511,0.2966493712047714,126.0,0.04747075162023399,0.047470752014515394,4.773846664879313e-05,4.7738466961929074e-05,244.0,259.0,149.0,158.0,0.04747075162023399,0.047470752014515394,4.773846664879313e-05,4.7738466961929074e-05,212.0,248.0,126.0,152.0
181,181,181,181,181,181,181,181,181,2301,1.4824435035829977,10.587080249905133,89,111178,88.99945737621363,111176.79441357507,522,664180,521.9994573762136,664178.794413575,89,111178,88.99945737621363,111176.79441357507,522,664180,521.9994573762136,664178.794413575,0.16620175492552286,305.0,0.06590077010478475,0.06590150518718975,5.373386495322872e-05,5.373493278821999e-05,175.5,185.0,133.0,139.0,0.06590077010478475,0.06590150518718975,5.373386495322872e-05,5.373493278821999e-05,147.5,175.0,114.0,132.0
182,182,182,182,182,182,182,182,182,2408,0.23554561469999985,6.0470257576028175,155,230728,148.65785174598156,218919.62797134693,513,723882,506.6578517459817,712073.6279713471,170,255759,153.07810634467847,226556.6634146117,528,748913,511.0781063446785,719710.6634146118,0.08094709174874525,410.0,0.02135275754422477,0.022926569297000567,1.3597753829970766e-05,1.4857833897479315e-05,387.0,386.0,383.0,379.0,0.018269896193771628,0.021810273652823828,1.144905176426576e-05,1.402181578857749e-05,381.0,386.0,377.0,380.0
183,183,183,183,183,183,183,183,183,2404,0.0851849973699996,3.4073808233526677,167,289637,162.58285265523912,281512.8898777911,435,718346,430.5828526552393,710221.8898777906,186,329605,167.37571602996593,291336.1402815514,454,758314,435.3757160299662,720045.1402815509,0.09220015021107278,400.0,0.0155975474201298,0.0162894811696353,8.562993153883159e-06,8.96184613966201e-06,414.0,415.0,417.0,419.0,0.013122904382009479,0.015541012360704218,6.98009754232843e-06,8.483420593218483e-06,407.0,413.0,418.0,418.0
184,184,184,184,184,184,184,184,184,2403,0.10848123012649956,6.512560623241514,284,419897,268.4703249293809,397861.0677523695,497,713571,481.47032492938047,691535.0677523696,334,499355,282.8166269490169,419737.1059715849,547,793029,495.8166269490163,713411.1059715851,0.032141112669898546,435.0,0.006161971830985915,0.006680007468101361,4.047171872868448e-06,4.368690924840738e-06,436.0,436.0,436.0,436.0,0.004903366918856897,0.0061988511778608354,3.1803159227168823e-06,4.049348342893808e-06,436.0,436.0,436.0,436.0
185,185,185,185,185,185,185,185,185,2401,1.4859896927129916,10.81783505248122,140,199153,135.36693627323152,192629.58602635885,509,728033,504.3669362732315,721509.5860263591,146,210915,137.16900105458535,196337.46076892046,515,739795,506.16900105458535,725217.4607689206,0.15956768735012458,314.0,0.02596938775510204,0.02752462490040984,1.8355970854671693e-05,1.9444470576726405e-05,361.0,365.0,337.0,336.0,0.024160255207355968,0.02690193956586265,1.6630161131305803e-05,1.881316705664393e-05,348.0,355.0,326.0,331.0
186,186,186,186,186,186,186,186,186,2406,0.5396122454520004,9.784601398892685,146,222894,142.24109807796512,216425.64991952432,463,727391,459.2410980779651,720922.6499195246,162,251338,147.02604061763012,225573.69038646077,479,755835,464.0260406176301,730070.690386461,0.07082806613244759,421.0,0.02172077312816664,0.022698154826750708,1.4641014379725681e-05,1.5391154921943918e-05,385.0,388.0,373.0,376.0,0.018251790885535742,0.021466133675584732,1.1964944511229847e-05,1.4347889528292832e-05,382.0,387.0,372.0,378.0
187,187,187,187,187,187,187,187,187,2402,0.1404351093340002,5.33284666006599,197,311910,184.4595987974465,291789.1837504469,483,728493,470.4595987974466,708372.1837504469,229,359391,194.7131146367106,307780.8616798374,515,775974,480.71311463671066,724363.861679837,0.06205365521190408,424.0,0.012445566749980676,0.0138267405756998,7.488016378481293e-06,8.319996063458794e-06,426.0,425.0,424.0,423.0,0.0098205602486604,0.012679308328720823,6.007762775127873e-06,7.646691213135539e-06,425.0,426.0,420.0,423.0
188,188,188,188,188,188,188,188,188,2405,0.6097703532640028,4.922871970698619,81,142505,77.45634198335785,135382.83721523357,401,722490,397.45634198335785,715367.8372152337,92,158802,80.91857180808067,140430.67077287252,412,738787,400.9185718080808,720415.6707728726,0.31618341582720344,111.0,0.0611187319006249,0.06624841094154403,3.557718936857963e-05,3.903032681055884e-05,189.0,184.0,205.0,195.0,0.048676748582230624,0.06122936516633753,2.9295931351763764e-05,3.653080231911219e-05,208.0,190.0,218.0,202.0
189,189,189,189,189,189,189,189,189,2407,0.1337739694925003,4.386312657341616,159,210613,151.295785258111,198528.06177250907,625,711346,617.295785258111,699261.061772509,192,255507,161.63694060095747,212554.98294041774,658,756240,627.6369406009577,713287.982940418,0.08737401806575325,404.0,0.024722123333728887,0.02696743571712605,1.603653531936138e-05,1.7741712613669545e-05,372.0,369.0,361.0,353.0,0.017849392361111112,0.02402300066919875,1.158387971698396e-05,1.5787825810388974e-05,385.0,377.0,376.0,364.0
190,190,190,190,190,190,190,190,190,2501,0.6789440360064979,5.452101459657186,81,119161,80.93674532192331,119067.42578222787,578,727225,577.9367453219234,727131.425782228,82,119815,81.15716532586437,119211.58046480533,579,727879,578.1571653258644,727275.5804648055,0.28702252682750085,134.0,0.08809632677945435,0.08822442474489818,5.121539446090018e-05,5.128932529933073e-05,120.0,125.0,140.0,146.0,0.08610945865556216,0.08777931216185958,5.070336765284921e-05,5.11755023109004e-05,104.0,121.0,119.0,135.0
191,191,191,191,191,191,191,191,191,2502,0.4851964929209978,4.823819947023098,86,146253,85.13454690487592,144594.46759173257,512,728766,511.1345469048759,727107.4675917326,88,147713,85.75516969675532,145049.59652561633,514,730226,511.7551696967553,727562.5965256164,0.2620265743084961,166.0,0.06922660897782586,0.07052183062575802,3.407050228721378e-05,3.477725117468999e-05,165.0,170.0,215.0,223.0,0.06637396694214875,0.06958916368194798,3.3467236670325065e-05,3.458098137785738e-05,144.0,164.0,181.0,216.0
